"LSOA21CD","LSOA11CD","postcode_count","postcode_pct"
"E01006351","E01006351",34,1
"E01006352","E01006352",41,1
"E01006353","E01006353",29,1
"E01006354","E01006354",32,1
"E01006355","E01006355",33,1
"E01006356","E01006356",23,0.958333333333333
"E01006356","E01006357",1,0.0416666666666667
"E01006357","E01006357",32,1
"E01006358","E01006356",1,0.0142857142857143
"E01006358","E01006358",69,0.985714285714286
"E01006359","E01006359",30,1
"E01006360","E01006360",29,1
"E01006361","E01006361",40,1
"E01006362","E01006362",29,1
"E01006363","E01006363",34,1
"E01006364","E01006364",33,1
"E01006365","E01006364",1,0.0208333333333333
"E01006365","E01006365",46,0.958333333333333
"E01006365","E01025537",1,0.0208333333333333
"E01006366","E01006366",32,1
"E01006367","E01006367",37,1
"E01006368","E01006368",43,1
"E01006369","E01006369",214,1
"E01006370","E01006370",75,1
"E01006371","E01006371",26,1
"E01006372","E01006372",46,1
"E01006373","E01006373",26,0.962962962962963
"E01006373","E01006374",1,0.037037037037037
"E01006374","E01006374",40,1
"E01006375","E01006375",41,1
"E01006376","E01006376",36,1
"E01006377","E01006377",36,1
"E01006378","E01006378",32,1
"E01006379","E01006379",40,1
"E01006380","E01006380",71,1
"E01006381","E01006381",31,1
"E01006382","E01006382",23,1
"E01006383","E01006383",22,0.956521739130435
"E01006383","E01006385",1,0.0434782608695652
"E01006384","E01006384",23,1
"E01006385","E01006385",29,1
"E01006386","E01006386",46,1
"E01006387","E01006387",34,1
"E01006388","E01006388",46,1
"E01006389","E01006389",20,1
"E01006390","E01006390",36,1
"E01006391","E01006391",36,1
"E01006392","E01006307",1,0.0333333333333333
"E01006392","E01006392",29,0.966666666666667
"E01006393","E01006393",28,1
"E01006394","E01006394",34,1
"E01006395","E01006395",42,1
"E01006396","E01006396",32,1
"E01006397","E01006397",17,1
"E01006398","E01006398",16,1
"E01006399","E01006399",33,1
"E01006400","E01006400",37,0.973684210526316
"E01006400","E01006403",1,0.0263157894736842
"E01006401","E01006401",30,1
"E01006402","E01006402",21,1
"E01006403","E01006403",41,1
"E01006404","E01006404",42,1
"E01006405","E01006405",33,1
"E01006406","E01006406",24,1
"E01006407","E01006407",29,1
"E01006408","E01006408",25,1
"E01006409","E01006409",21,1
"E01006410","E01006410",25,1
"E01006411","E01006411",35,1
"E01006412","E01006412",20,1
"E01006413","E01006412",1,0.0333333333333333
"E01006413","E01006413",29,0.966666666666667
"E01006414","E01006413",1,0.037037037037037
"E01006414","E01006414",26,0.962962962962963
"E01006415","E01006415",47,1
"E01006416","E01006416",56,1
"E01006417","E01006416",1,0.0256410256410256
"E01006417","E01006417",38,0.974358974358974
"E01006418","E01006418",34,1
"E01006419","E01006419",25,1
"E01006420","E01006420",98,1
"E01006421","E01006421",25,1
"E01006422","E01006422",20,1
"E01006423","E01006423",20,1
"E01006424","E01006424",43,1
"E01006425","E01006425",39,1
"E01006426","E01006426",32,0.96969696969697
"E01006426","E01006429",1,0.0303030303030303
"E01006427","E01006427",27,1
"E01006428","E01006426",1,0.0277777777777778
"E01006428","E01006428",35,0.972222222222222
"E01006429","E01006429",30,1
"E01006430","E01006430",32,1
"E01006431","E01006431",40,1
"E01006432","E01006432",31,1
"E01006433","E01006433",33,1
"E01006434","E01006434",41,0.976190476190476
"E01006434","E01006436",1,0.0238095238095238
"E01006435","E01006435",38,1
"E01006436","E01006434",1,0.0277777777777778
"E01006436","E01006436",35,0.972222222222222
"E01006437","E01006437",70,1
"E01006438","E01006438",56,0.96551724137931
"E01006438","E01006439",2,0.0344827586206897
"E01006439","E01006439",120,0.991735537190083
"E01006439","E01006440",1,0.00826446280991736
"E01006440","E01006440",40,1
"E01006442","E01006442",26,1
"E01006443","E01006442",1,0.0227272727272727
"E01006443","E01006443",43,0.977272727272727
"E01006444","E01006444",23,1
"E01006445","E01006445",23,1
"E01006446","E01006446",106,1
"E01006447","E01006447",33,1
"E01006448","E01006448",59,1
"E01006449","E01006449",23,1
"E01006450","E01006450",37,1
"E01006451","E01006449",1,0.0384615384615385
"E01006451","E01006451",25,0.961538461538462
"E01006452","E01006451",1,0.0384615384615385
"E01006452","E01006452",25,0.961538461538462
"E01006453","E01006453",24,1
"E01006454","E01006454",29,1
"E01006455","E01006455",47,1
"E01006456","E01006456",34,1
"E01006457","E01006457",24,1
"E01006458","E01006458",42,1
"E01006459","E01006459",63,0.984375
"E01006459","E01006460",1,0.015625
"E01006460","E01006460",46,1
"E01006461","E01006461",28,1
"E01006462","E01006462",51,0.980769230769231
"E01006462","E01006463",1,0.0192307692307692
"E01006464","E01006464",92,1
"E01006465","E01006465",38,1
"E01006466","E01006466",46,1
"E01006467","E01006467",22,0.956521739130435
"E01006467","E01033228",1,0.0434782608695652
"E01006470","E01006470",29,0.966666666666667
"E01006470","E01033228",1,0.0333333333333333
"E01006471","E01006471",30,1
"E01006472","E01006472",47,1
"E01006473","E01006473",61,0.983870967741935
"E01006473","E01006476",1,0.0161290322580645
"E01006474","E01006474",84,1
"E01006475","E01006471",1,0.0263157894736842
"E01006475","E01006475",37,0.973684210526316
"E01006476","E01006476",29,1
"E01006477","E01006477",46,1
"E01006478","E01006478",60,1
"E01006479","E01006479",33,1
"E01006480","E01006480",27,1
"E01006481","E01006474",1,0.0208333333333333
"E01006481","E01006481",47,0.979166666666667
"E01006482","E01006482",38,1
"E01006483","E01006483",40,1
"E01006484","E01006484",27,1
"E01006485","E01006485",33,1
"E01006486","E01006486",19,1
"E01006487","E01006487",25,1
"E01006488","E01006488",44,1
"E01006489","E01006489",19,1
"E01006490","E01006490",43,0.977272727272727
"E01006490","E01006491",1,0.0227272727272727
"E01006491","E01006491",43,1
"E01006492","E01006492",27,0.931034482758621
"E01006492","E01006494",2,0.0689655172413793
"E01006493","E01006493",56,1
"E01006494","E01006494",42,1
"E01006495","E01006495",58,1
"E01006496","E01006496",34,1
"E01006497","E01006497",30,1
"E01006498","E01006498",31,1
"E01006499","E01006499",50,1
"E01006500","E01006500",24,1
"E01006501","E01006501",30,1
"E01006502","E01006502",58,1
"E01006503","E01006503",44,1
"E01006504","E01006504",20,1
"E01006505","E01006505",29,1
"E01006506","E01006506",28,1
"E01006507","E01006507",37,1
"E01006508","E01006508",32,0.96969696969697
"E01006508","E01007045",1,0.0303030303030303
"E01006509","E01006509",59,1
"E01006510","E01006510",21,1
"E01006512","E01006512",35,1
"E01006514","E01006513",1,0.02
"E01006514","E01006514",49,0.98
"E01006518","E01006515",2,0.0434782608695652
"E01006518","E01006518",43,0.934782608695652
"E01006518","E01033765",1,0.0217391304347826
"E01006519","E01006519",28,1
"E01006520","E01006520",33,1
"E01006521","E01006521",32,1
"E01006522","E01006522",50,1
"E01006523","E01006522",1,0.03125
"E01006523","E01006523",31,0.96875
"E01006524","E01006524",35,1
"E01006525","E01006525",36,1
"E01006526","E01006526",26,1
"E01006527","E01006519",1,0.0357142857142857
"E01006527","E01006527",27,0.964285714285714
"E01006528","E01006528",35,1
"E01006529","E01006529",22,1
"E01006530","E01006530",30,1
"E01006531","E01006531",32,1
"E01006532","E01006532",65,1
"E01006533","E01006533",35,1
"E01006534","E01006534",30,1
"E01006535","E01006535",27,1
"E01006536","E01006536",37,1
"E01006537","E01006537",43,1
"E01006538","E01006538",24,1
"E01006539","E01006539",66,1
"E01006540","E01006540",33,1
"E01006541","E01006541",27,1
"E01006542","E01006542",19,1
"E01006543","E01006543",20,1
"E01006544","E01006544",29,0.966666666666667
"E01006544","E01006545",1,0.0333333333333333
"E01006545","E01006545",22,0.956521739130435
"E01006545","E01006546",1,0.0434782608695652
"E01006546","E01006546",23,1
"E01006547","E01006547",32,1
"E01006548","E01006548",23,1
"E01006549","E01006549",19,1
"E01006550","E01006550",19,1
"E01006551","E01006551",29,1
"E01006552","E01006552",21,1
"E01006553","E01006553",30,1
"E01006554","E01006554",23,1
"E01006556","E01006552",1,0.03125
"E01006556","E01006556",31,0.96875
"E01006557","E01006557",19,1
"E01006558","E01006558",26,1
"E01006560","E01006560",43,1
"E01006562","E01006547",1,0.0277777777777778
"E01006562","E01006562",35,0.972222222222222
"E01006563","E01006563",46,1
"E01006564","E01006564",37,1
"E01006565","E01006565",21,1
"E01006566","E01006566",24,1
"E01006567","E01006567",38,1
"E01006568","E01006568",29,0.966666666666667
"E01006568","E01006570",1,0.0333333333333333
"E01006569","E01006569",27,1
"E01006570","E01006570",36,1
"E01006571","E01006571",28,0.96551724137931
"E01006571","E01006572",1,0.0344827586206897
"E01006572","E01006572",19,1
"E01006573","E01006573",24,1
"E01006574","E01006574",22,1
"E01006575","E01006575",22,1
"E01006576","E01006576",33,1
"E01006577","E01006577",30,1
"E01006578","E01006578",38,0.974358974358974
"E01006578","E01006579",1,0.0256410256410256
"E01006579","E01006579",37,1
"E01006580","E01006580",45,1
"E01006581","E01006579",1,0.0285714285714286
"E01006581","E01006581",34,0.971428571428571
"E01006582","E01006582",63,1
"E01006583","E01006583",66,1
"E01006584","E01006584",22,1
"E01006585","E01006585",23,1
"E01006586","E01006586",42,1
"E01006587","E01006587",24,1
"E01006588","E01006588",36,0.972972972972973
"E01006588","E01006589",1,0.027027027027027
"E01006589","E01006586",1,0.024390243902439
"E01006589","E01006589",40,0.975609756097561
"E01006590","E01006590",33,1
"E01006591","E01006591",35,1
"E01006592","E01006592",59,1
"E01006593","E01006593",33,1
"E01006594","E01006594",54,1
"E01006595","E01006595",33,1
"E01006596","E01006596",31,1
"E01006597","E01006597",55,1
"E01006598","E01006598",29,1
"E01006599","E01006599",28,0.96551724137931
"E01006599","E01033759",1,0.0344827586206897
"E01006600","E01006600",23,1
"E01006603","E01006603",36,1
"E01006604","E01006604",26,1
"E01006605","E01006605",28,1
"E01006606","E01006606",33,1
"E01006607","E01006607",24,1
"E01006608","E01006608",25,1
"E01006609","E01006609",28,1
"E01006610","E01006610",30,1
"E01006611","E01006611",23,1
"E01006612","E01006612",24,1
"E01006613","E01006613",25,1
"E01006614","E01006614",26,1
"E01006615","E01006615",23,1
"E01006616","E01006616",27,1
"E01006617","E01006617",35,1
"E01006618","E01006618",26,1
"E01006619","E01006619",47,1
"E01006620","E01006620",26,1
"E01006621","E01006621",47,1
"E01006622","E01006622",21,1
"E01006623","E01006623",27,0.964285714285714
"E01006623","E01006625",1,0.0357142857142857
"E01006624","E01006624",32,1
"E01006625","E01006625",27,1
"E01006626","E01006626",31,1
"E01006627","E01006627",29,1
"E01006628","E01006628",32,1
"E01006629","E01006629",31,1
"E01006630","E01006630",53,1
"E01006632","E01006632",38,1
"E01006633","E01006633",33,1
"E01006637","E01006637",27,1
"E01006638","E01006638",29,1
"E01006639","E01006639",24,1
"E01006640","E01006640",35,1
"E01006641","E01006641",15,1
"E01006642","E01006638",1,0.04
"E01006642","E01006642",24,0.96
"E01006643","E01006643",24,1
"E01006644","E01006639",1,0.0263157894736842
"E01006644","E01006644",37,0.973684210526316
"E01006645","E01006645",26,1
"E01006646","E01006646",62,0.984126984126984
"E01006646","E01006647",1,0.0158730158730159
"E01006647","E01006647",58,1
"E01006648","E01006648",81,1
"E01006651","E01006651",34,1
"E01006652","E01006652",25,1
"E01006653","E01006653",29,1
"E01006654","E01006654",44,1
"E01006655","E01006655",35,1
"E01006656","E01006656",34,1
"E01006657","E01006657",23,1
"E01006658","E01006658",26,1
"E01006659","E01006659",39,1
"E01006660","E01006660",28,1
"E01006661","E01006661",40,1
"E01006662","E01006662",50,1
"E01006663","E01006661",1,0.0277777777777778
"E01006663","E01006663",35,0.972222222222222
"E01006664","E01006664",45,1
"E01006665","E01006665",27,1
"E01006666","E01006666",18,1
"E01006667","E01006667",30,1
"E01006668","E01006668",18,1
"E01006669","E01006669",22,1
"E01006670","E01006668",1,0.032258064516129
"E01006670","E01006670",30,0.967741935483871
"E01006671","E01006671",21,1
"E01006672","E01006672",36,1
"E01006673","E01006673",47,1
"E01006674","E01006674",38,0.974358974358974
"E01006674","E01006675",1,0.0256410256410256
"E01006675","E01006675",34,1
"E01006676","E01006676",32,1
"E01006677","E01006677",23,1
"E01006678","E01006678",48,1
"E01006679","E01006679",52,1
"E01006680","E01006680",38,1
"E01006681","E01006681",37,1
"E01006682","E01006682",29,1
"E01006683","E01006683",26,1
"E01006684","E01006684",58,1
"E01006685","E01006685",33,1
"E01006686","E01006686",23,1
"E01006687","E01006687",54,1
"E01006688","E01006688",48,1
"E01006689","E01006689",61,1
"E01006690","E01006690",49,1
"E01006691","E01006691",31,1
"E01006692","E01006692",53,1
"E01006693","E01006693",44,0.977777777777778
"E01006693","E01006694",1,0.0222222222222222
"E01006694","E01006693",1,0.032258064516129
"E01006694","E01006694",30,0.967741935483871
"E01006695","E01006695",20,1
"E01006696","E01006696",39,1
"E01006697","E01006697",30,1
"E01006698","E01006698",29,0.966666666666667
"E01006698","E01006705",1,0.0333333333333333
"E01006699","E01006699",27,1
"E01006700","E01006700",33,0.970588235294118
"E01006700","E01006703",1,0.0294117647058824
"E01006701","E01006699",1,0.0217391304347826
"E01006701","E01006701",44,0.956521739130435
"E01006701","E01006703",1,0.0217391304347826
"E01006702","E01006702",33,1
"E01006703","E01006703",50,1
"E01006705","E01006705",30,1
"E01006706","E01006706",31,1
"E01006707","E01006707",37,0.948717948717949
"E01006707","E01006710",2,0.0512820512820513
"E01006708","E01006708",44,1
"E01006709","E01006709",30,1
"E01006710","E01006710",34,1
"E01006711","E01006711",45,1
"E01006712","E01006712",16,1
"E01006713","E01006713",21,1
"E01006716","E01006716",35,1
"E01006717","E01006711",1,0.0416666666666667
"E01006717","E01006717",23,0.958333333333333
"E01006718","E01006718",21,1
"E01006719","E01006719",20,1
"E01006721","E01006721",30,0.967741935483871
"E01006721","E01006723",1,0.032258064516129
"E01006722","E01006722",15,1
"E01006723","E01006723",39,1
"E01006724","E01006724",12,1
"E01006725","E01006725",29,1
"E01006726","E01006722",1,0.0476190476190476
"E01006726","E01006726",20,0.952380952380952
"E01006727","E01006727",20,1
"E01006728","E01006726",1,0.0384615384615385
"E01006728","E01006728",25,0.961538461538462
"E01006729","E01006729",22,1
"E01006730","E01006730",27,0.964285714285714
"E01006730","E01006732",1,0.0357142857142857
"E01006731","E01006731",19,1
"E01006732","E01006732",20,1
"E01006734","E01006734",22,1
"E01006735","E01006735",24,1
"E01006736","E01006736",23,1
"E01006737","E01006737",25,1
"E01006738","E01006738",19,1
"E01006739","E01006739",84,1
"E01006740","E01006740",34,1
"E01006741","E01006741",48,1
"E01006742","E01006742",22,1
"E01006743","E01006743",49,1
"E01006744","E01006744",31,1
"E01006745","E01006744",1,0.0208333333333333
"E01006745","E01006745",47,0.979166666666667
"E01006746","E01006746",50,1
"E01006747","E01006747",85,0.988372093023256
"E01006747","E01006748",1,0.0116279069767442
"E01006748","E01006748",23,1
"E01006751","E01006751",61,1
"E01006753","E01006753",28,1
"E01006754","E01006754",36,1
"E01006755","E01006755",43,1
"E01006756","E01006756",30,1
"E01006757","E01006757",26,1
"E01006758","E01006758",22,1
"E01006759","E01006759",23,1
"E01006760","E01006760",31,1
"E01006761","E01006761",37,1
"E01006762","E01006762",32,1
"E01006763","E01006763",21,1
"E01006764","E01006761",1,0.0416666666666667
"E01006764","E01006764",23,0.958333333333333
"E01006765","E01006765",20,1
"E01006766","E01006766",21,1
"E01006767","E01006767",23,1
"E01006768","E01006768",25,1
"E01006769","E01006769",49,1
"E01006770","E01006770",40,1
"E01006771","E01006771",66,0.985074626865672
"E01006771","E01006772",1,0.0149253731343284
"E01006772","E01006771",1,0.0212765957446809
"E01006772","E01006772",46,0.978723404255319
"E01006773","E01006773",20,1
"E01006774","E01006774",35,1
"E01006775","E01006770",1,0.0172413793103448
"E01006775","E01006775",57,0.982758620689655
"E01006776","E01006776",119,0.991666666666667
"E01006776","E01006779",1,0.00833333333333333
"E01006778","E01006778",126,1
"E01006779","E01006776",1,0.0136986301369863
"E01006779","E01006779",72,0.986301369863014
"E01006780","E01006780",28,1
"E01006781","E01006781",24,0.96
"E01006781","E01007049",1,0.04
"E01006782","E01006782",29,1
"E01006783","E01006783",37,1
"E01006784","E01006784",25,1
"E01006785","E01006785",33,1
"E01006786","E01006786",33,1
"E01006787","E01006786",1,0.04
"E01006787","E01006787",24,0.96
"E01006788","E01006788",27,1
"E01006790","E01006790",36,0.972972972972973
"E01006790","E01006791",1,0.027027027027027
"E01006791","E01006791",31,1
"E01006792","E01006792",61,1
"E01006793","E01006793",34,1
"E01006794","E01006794",50,1
"E01006795","E01006795",66,1
"E01006796","E01006796",107,1
"E01006797","E01006797",26,1
"E01006798","E01006798",31,1
"E01006799","E01006799",53,1
"E01006800","E01006800",66,1
"E01006801","E01006800",1,0.0161290322580645
"E01006801","E01006801",61,0.983870967741935
"E01006802","E01006802",36,0.972972972972973
"E01006802","E01006804",1,0.027027027027027
"E01006803","E01006803",48,1
"E01006804","E01006804",28,1
"E01006805","E01006805",27,1
"E01006806","E01006806",33,1
"E01006807","E01006807",24,1
"E01006808","E01006805",1,0.0666666666666667
"E01006808","E01006808",14,0.933333333333333
"E01006809","E01006809",26,1
"E01006810","E01006810",16,1
"E01006811","E01006811",29,0.966666666666667
"E01006811","E01006812",1,0.0333333333333333
